user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks,age_group,account_tenure_days,mental_health_level,total_engagement
USR01756,37,Male,Canada,Entrepreneur,LinkedIn,4,0.9,9,6.0,Smartphone,Night (9pm-12am),196,365,2,15,3,3,9,Stories,Medium,0.064,Sometimes,39.13,Learning,Moderate impact,4.1,No,Do Not Disturb,Friends Only,No,2022-09-02,Neutral,Yes,35-44,1342,Medium,21
USR01757,25,Male,India,Engineer,TikTok,1,0.5,1,30.0,Smartphone,Night (9pm-12am),15,190,2,17,5,2,4,Educational,Slow,0.133,No,0.0,Socializing,Mild impact,6.0,No,Do Not Disturb,Public,No,2024-02-12,Relaxed,Occasionally,25-34,814,Medium,24
USR01758,34,Female,Australia,Other,TikTok,5,3.0,5,36.0,Smartphone,Afternoon (12-4pm),7602,120,3,19,3,3,3,Educational,Slow,0.208,Sometimes,71.11,Networking,No impact,5.9,Yes,Always On,Friends Only,No,2022-03-25,Neutral,Yes,25-34,1503,Medium,25
USR01759,39,Female,USA,Marketer,YouTube,3,1.9,6,19.0,Tablet,Late Night (12am+),12,657,3,17,11,2,6,Stories,Medium,0.022,No,0.0,Socializing,Mild impact,4.6,Yes,Selected,Friends Only,No,2024-05-27,Bored,Yes,35-44,709,Medium,30
USR01760,37,Male,Canada,Other,YouTube,4,4.9,5,58.8,Smartphone,Afternoon (12-4pm),413,1111,4,30,4,2,4,Reels/Shorts,Slow,0.229,Yes,12.3,News & Updates,Severe impact,7.2,Yes,Off,Friends Only,No,2023-07-26,Neutral,Occasionally,35-44,1015,High,36
USR01761,40,Male,Canada,Researcher,Facebook,2,2.0,8,15.0,Tablet,Morning (6-10am),79,129,0,26,3,1,8,Reels/Shorts,Fast,0.224,Sometimes,24.22,News & Updates,Severe impact,4.8,No,Selected,Friends Only,No,2023-06-26,Inspired,Occasionally,35-44,1045,Medium,30
USR01762,32,Female,India,Marketer,Facebook,3,3.0,4,45.0,Smartphone,Night (9pm-12am),135,62,2,30,3,3,10,Videos,Fast,0.256,Sometimes,37.52,Learning,Mild impact,4.7,Yes,Always On,Friends Only,No,2022-09-24,Happy,No,25-34,1320,Medium,36
USR01763,27,Female,UAE,Researcher,Facebook,5,1.6,6,16.0,Smartphone,Night (9pm-12am),7924,562,3,19,1,1,8,Videos,Medium,0.009,Sometimes,9.41,Business/Marketing,Severe impact,2.8,No,Selected,Public,No,2022-11-26,Stressed,Occasionally,25-34,1257,Low,21
USR01764,14,Female,Germany,Freelancer,Instagram,3,2.5,5,30.0,Laptop,Evening (6-9pm),955,43,4,19,3,3,12,Reels/Shorts,Medium,0.23,No,0.0,Socializing,Mild impact,1.8,Somewhat,Always On,Friends Only,No,2023-06-07,Neutral,Yes,Under 18,1064,Low,25
USR01765,25,Male,Pakistan,Other,TikTok,2,0.5,7,4.3,Laptop,Morning (6-10am),117,51,1,32,6,0,12,Entertainment,Fast,0.191,Sometimes,46.81,Networking,No impact,6.6,No,Selected,Public,No,2022-01-12,Bored,Occasionally,25-34,1575,Medium,38
USR01766,20,Female,India,Doctor,Twitter/X,1,1.9,4,28.5,Smartphone,Evening (6-9pm),230,68,1,22,3,3,7,Stories,Fast,0.14,No,0.0,Business/Marketing,No impact,3.8,Yes,Do Not Disturb,Public,No,2023-11-08,Relaxed,Occasionally,18-24,910,Low,28
USR01767,44,Male,Australia,Designer,TikTok,3,1.4,7,12.0,Smartphone,Morning (6-10am),167,148,3,25,3,4,9,Memes,Fast,0.426,Sometimes,11.0,Socializing,Mild impact,5.9,Yes,Always On,Public,No,2024-08-13,Happy,Occasionally,35-44,631,Medium,32
USR01768,25,Male,Canada,Marketer,Pinterest,5,4.6,4,69.0,Smartphone,Morning (6-10am),614,49,3,15,8,1,11,Stories,Medium,0.025,Yes,175.56,Networking,Moderate impact,9.7,Somewhat,Selected,Public,No,2022-11-14,Inspired,Occasionally,25-34,1269,High,24
USR01769,27,Male,USA,Researcher,TikTok,4,2.9,5,34.8,Smartphone,Morning (6-10am),907,23,3,23,3,0,14,Videos,Slow,0.081,Yes,15.94,Socializing,No impact,7.0,No,Selected,Public,No,2022-03-23,Stressed,No,25-34,1505,Medium,26
USR01770,31,Female,Brazil,Teacher,TikTok,1,4.2,5,50.4,Smartphone,Afternoon (12-4pm),20171,62,4,24,3,1,6,Stories,Fast,0.305,No,0.0,Learning,No impact,6.3,Somewhat,Off,Public,Yes,2022-11-11,Happy,Yes,25-34,1272,Medium,28
USR01771,27,Female,India,Freelancer,Instagram,1,5.2,5,62.4,Laptop,Morning (6-10am),21,528,2,13,4,3,5,Entertainment,Fast,0.142,No,0.0,News & Updates,Mild impact,7.0,Yes,Do Not Disturb,Private,No,2023-10-23,Bored,Occasionally,25-34,926,Medium,20
USR01772,40,Non-binary,UK,Other,YouTube,2,1.8,6,18.0,Smartphone,Night (9pm-12am),624,53,4,23,6,4,5,Photos,Fast,0.172,Sometimes,49.08,Learning,No impact,10.0,Yes,Always On,Public,No,2022-04-15,Inspired,Occasionally,35-44,1482,High,33
USR01773,22,Male,USA,Teacher,TikTok,1,2.8,5,33.6,Smartphone,Night (9pm-12am),376,162,5,22,4,2,15,Memes,Slow,0.098,Yes,39.21,Entertainment,Mild impact,2.8,Yes,Always On,Friends Only,No,2023-09-09,Stressed,No,18-24,970,Low,28
USR01774,28,Male,Brazil,Student,TikTok,1,1.1,3,22.0,Desktop,Evening (6-9pm),3654,2530,5,22,3,0,7,Memes,Fast,0.018,Sometimes,63.03,Business/Marketing,No impact,6.0,Yes,Always On,Friends Only,No,2024-10-01,Inspired,Occasionally,25-34,582,Medium,25
USR01775,21,Female,India,Doctor,LinkedIn,1,3.3,3,66.0,Laptop,Afternoon (12-4pm),1259,230,5,17,2,4,5,Entertainment,Fast,0.252,Sometimes,37.58,Business/Marketing,Moderate impact,8.9,Yes,Always On,Public,No,2024-01-04,Neutral,Yes,18-24,853,High,23
USR01776,16,Male,Australia,Teacher,YouTube,5,3.6,5,43.2,Smartphone,Afternoon (12-4pm),1924,369,1,21,0,3,5,Reels/Shorts,Medium,0.22,Sometimes,32.75,Networking,Severe impact,6.8,Yes,Selected,Private,No,2022-05-30,Happy,No,Under 18,1437,Medium,24
USR01777,22,Male,India,Marketer,TikTok,1,3.1,4,46.5,Laptop,Afternoon (12-4pm),1237,78,1,19,2,2,7,Reels/Shorts,Fast,0.163,No,0.0,Learning,Moderate impact,8.4,Yes,Selected,Friends Only,No,2023-10-13,Bored,No,18-24,936,High,23
USR01778,26,Female,UAE,Freelancer,Instagram,3,1.8,5,21.6,Smartphone,Morning (6-10am),124,3281,1,18,5,3,8,Educational,Medium,0.108,Sometimes,80.98,News & Updates,No impact,5.1,Yes,Always On,Friends Only,No,2024-12-12,Happy,Yes,25-34,510,Medium,26
USR01779,23,Male,India,Freelancer,Facebook,1,7.2,2,216.0,Smartphone,Afternoon (12-4pm),5885,127,5,24,4,1,6,Educational,Medium,0.063,Sometimes,44.66,Entertainment,Mild impact,3.9,No,Selected,Friends Only,No,2023-03-27,Stressed,Yes,18-24,1136,Low,29
USR01780,21,Male,Brazil,Other,TikTok,2,2.6,8,19.5,Smartphone,Evening (6-9pm),2799,186,5,13,1,1,5,Videos,Medium,0.033,No,0.0,Networking,No impact,9.6,No,Always On,Public,No,2023-01-12,Bored,No,18-24,1210,High,15
USR01781,15,Male,Canada,Entrepreneur,Pinterest,1,1.1,4,16.5,Laptop,Night (9pm-12am),3456,1188,5,26,5,1,7,Educational,Fast,0.107,Sometimes,55.59,News & Updates,No impact,6.3,Yes,Off,Friends Only,No,2024-12-02,Relaxed,Yes,Under 18,520,Medium,32
USR01782,26,Female,Canada,Designer,YouTube,3,3.8,1,228.0,Smartphone,Morning (6-10am),6472,196,1,20,6,2,11,Stories,Slow,0.224,No,0.0,Networking,Mild impact,7.7,Somewhat,Do Not Disturb,Public,No,2022-05-20,Inspired,Occasionally,25-34,1447,High,28
USR01783,14,Female,India,Other,LinkedIn,2,4.7,3,94.0,Smartphone,Evening (6-9pm),1410,259,2,26,4,3,6,Educational,Fast,0.123,No,0.0,Socializing,Mild impact,7.8,Yes,Always On,Public,No,2024-10-31,Happy,No,Under 18,552,High,33
USR01784,33,Female,UK,Freelancer,YouTube,5,1.1,6,11.0,Smart TV,Morning (6-10am),9564,174,3,25,3,2,9,Educational,Fast,0.229,Yes,23.69,Socializing,No impact,8.5,Yes,Always On,Friends Only,No,2022-11-23,Happy,Occasionally,25-34,1260,High,30
USR01785,27,Female,Nigeria,Marketer,TikTok,2,2.2,7,18.9,Laptop,Evening (6-9pm),1312,175,3,23,1,2,10,Memes,Medium,0.061,Sometimes,1.3,Learning,Mild impact,6.7,Yes,Off,Public,No,2024-05-01,Neutral,Occasionally,25-34,735,Medium,26
USR01786,15,Female,UK,Freelancer,TikTok,3,0.8,5,9.6,Smartphone,Night (9pm-12am),448,381,3,16,4,3,4,Reels/Shorts,Medium,0.083,Yes,108.66,Business/Marketing,Mild impact,6.8,Yes,Always On,Public,No,2024-04-06,Inspired,Occasionally,Under 18,760,Medium,23
USR01787,24,Male,Nigeria,Engineer,YouTube,2,5.4,3,108.0,Smartphone,Night (9pm-12am),657,475,3,15,5,3,9,Entertainment,Medium,0.285,No,0.0,Networking,Mild impact,7.1,No,Always On,Friends Only,No,2022-07-08,Neutral,No,18-24,1398,High,23
USR01788,20,Non-binary,Pakistan,Other,TikTok,4,2.4,5,28.8,Smartphone,Evening (6-9pm),637,113,1,20,4,3,7,Photos,Fast,0.089,No,0.0,Entertainment,Mild impact,5.0,Yes,Always On,Public,No,2023-12-17,Inspired,No,18-24,871,Medium,27
USR01789,29,Female,Pakistan,Marketer,Twitter/X,3,1.4,4,21.0,Smartphone,Evening (6-9pm),261,97,2,20,3,4,7,Memes,Slow,0.014,Yes,24.71,Business/Marketing,Moderate impact,8.1,No,Do Not Disturb,Friends Only,No,2023-03-30,Stressed,Yes,25-34,1133,High,27
USR01790,37,Male,Germany,Marketer,TikTok,2,4.7,4,70.5,Smartphone,Evening (6-9pm),12549,117,1,16,4,1,10,Memes,Medium,0.149,Sometimes,1.2,Networking,Mild impact,5.2,Yes,Selected,Private,Yes,2023-03-13,Happy,Occasionally,35-44,1150,Medium,21
USR01791,13,Female,India,Teacher,Twitter/X,1,2.6,2,78.0,Laptop,Evening (6-9pm),1133,45,3,17,4,1,13,Entertainment,Slow,0.075,Sometimes,118.79,News & Updates,Mild impact,8.2,Yes,Always On,Public,No,2023-11-11,Happy,Occasionally,Under 18,907,High,22
USR01792,27,Female,USA,Designer,Instagram,2,4.3,3,86.0,Smartphone,Late Night (12am+),788,36,6,21,3,2,6,Entertainment,Slow,0.153,Sometimes,124.15,News & Updates,No impact,7.6,Somewhat,Selected,Friends Only,No,2023-11-10,Bored,Yes,25-34,908,High,26
USR01793,25,Prefer not to say,India,Entrepreneur,Twitter/X,1,3.4,4,51.0,Tablet,Late Night (12am+),1337,349,4,16,4,1,11,Memes,Fast,0.064,No,0.0,Entertainment,Moderate impact,2.2,Yes,Always On,Private,No,2024-01-09,Bored,Occasionally,25-34,848,Low,21
USR01794,32,Female,UK,Student,LinkedIn,4,1.2,6,12.0,Smartphone,Evening (6-9pm),142022,754,5,24,6,0,8,Memes,Medium,0.29,Yes,1.03,Learning,Moderate impact,7.7,Somewhat,Always On,Public,Yes,2023-08-25,Relaxed,No,25-34,985,High,30
USR01795,28,Female,USA,Student,Facebook,5,1.8,8,13.5,Desktop,Evening (6-9pm),86,695,3,17,4,0,12,Memes,Slow,0.084,Yes,55.65,Business/Marketing,Mild impact,6.6,Yes,Always On,Public,No,2023-03-24,Stressed,Occasionally,25-34,1139,Medium,21
USR01796,20,Male,Pakistan,Designer,Instagram,3,1.4,5,16.8,Tablet,Night (9pm-12am),145,14,1,26,3,3,6,Photos,Slow,0.067,Sometimes,28.89,Networking,Mild impact,8.6,Somewhat,Always On,Friends Only,No,2024-12-22,Relaxed,No,18-24,500,High,32
USR01797,24,Female,Canada,Doctor,Facebook,5,1.1,2,33.0,Smartphone,Night (9pm-12am),55,182,2,15,2,0,10,Reels/Shorts,Medium,0.067,No,0.0,Learning,Moderate impact,9.3,Somewhat,Do Not Disturb,Friends Only,No,2024-08-30,Stressed,Occasionally,18-24,614,High,17
USR01798,20,Female,Canada,Student,Facebook,2,0.7,3,14.0,Tablet,Night (9pm-12am),437,65,5,24,7,1,11,News,Fast,0.096,Sometimes,40.11,News & Updates,Mild impact,6.4,Somewhat,Do Not Disturb,Public,No,2022-01-19,Bored,Occasionally,18-24,1568,Medium,32
USR01799,35,Male,USA,Teacher,TikTok,4,8.1,6,81.0,Smartphone,Evening (6-9pm),1034,290,7,19,6,2,9,News,Medium,0.108,Sometimes,109.25,News & Updates,Mild impact,6.8,Somewhat,Do Not Disturb,Public,No,2022-08-23,Happy,Occasionally,35-44,1352,Medium,27
USR01800,27,Male,Canada,Freelancer,Facebook,2,3.1,6,31.0,Smart TV,Evening (6-9pm),287,148,5,17,8,2,5,Photos,Fast,0.158,Yes,3.85,Entertainment,No impact,3.9,Somewhat,Selected,Friends Only,No,2023-12-10,Relaxed,No,25-34,878,Low,27
USR01801,42,Female,Australia,Marketer,Twitter/X,4,3.4,9,22.7,Smartphone,Evening (6-9pm),251,497,3,22,1,2,12,Memes,Medium,0.082,Sometimes,49.35,Learning,Severe impact,5.9,No,Always On,Public,No,2024-07-01,Stressed,Yes,35-44,674,Medium,25
USR01802,26,Female,USA,Student,Facebook,5,5.0,5,60.0,Smartphone,Evening (6-9pm),859,239,4,16,6,2,11,Reels/Shorts,Slow,0.042,No,0.0,Learning,Mild impact,9.2,Somewhat,Selected,Private,No,2023-05-08,Inspired,Yes,25-34,1094,High,24
USR01803,21,Female,Pakistan,Designer,Instagram,4,1.7,3,34.0,Smartphone,Night (9pm-12am),269,25,2,21,6,1,8,News,Fast,0.289,Yes,35.37,Entertainment,No impact,6.2,No,Selected,Public,No,2023-05-15,Bored,Yes,18-24,1087,Medium,28
USR01804,14,Male,Pakistan,Teacher,TikTok,2,0.9,6,9.0,Smartphone,Afternoon (12-4pm),1162,76,3,17,2,1,13,Stories,Slow,0.045,No,0.0,Networking,Mild impact,7.9,Somewhat,Selected,Friends Only,No,2022-03-23,Inspired,Occasionally,Under 18,1505,High,20
USR01805,13,Female,Brazil,Designer,YouTube,4,4.1,4,61.5,Desktop,Evening (6-9pm),4942,246,4,15,3,5,7,Videos,Medium,0.045,Sometimes,52.22,Business/Marketing,Mild impact,6.2,Somewhat,Do Not Disturb,Public,No,2023-10-20,Bored,No,Under 18,929,Medium,23
USR01806,14,Male,India,Researcher,Instagram,1,1.0,5,12.0,Smartphone,Evening (6-9pm),2249,272,1,23,4,2,10,Educational,Medium,0.01,Sometimes,67.57,Learning,Mild impact,6.0,Somewhat,Do Not Disturb,Friends Only,No,2024-02-21,Relaxed,No,Under 18,805,Medium,29
USR01807,29,Prefer not to say,Canada,Marketer,YouTube,1,4.0,4,60.0,Smartphone,Afternoon (12-4pm),3248,45,4,17,1,2,9,Educational,Medium,0.393,Yes,34.17,Socializing,Severe impact,7.2,Somewhat,Always On,Friends Only,No,2022-08-21,Bored,Yes,25-34,1354,High,20
USR01808,31,Male,USA,Entrepreneur,Instagram,4,0.8,7,6.9,Smartphone,Evening (6-9pm),4696,38,4,12,2,4,6,Entertainment,Medium,0.112,No,0.0,Business/Marketing,Mild impact,1.0,No,Selected,Public,No,2024-03-01,Happy,Yes,25-34,796,Low,18
USR01809,14,Female,Pakistan,Engineer,Twitter/X,4,0.9,9,6.0,Smartphone,Evening (6-9pm),1106,261,1,16,9,2,7,Educational,Slow,0.097,No,0.0,News & Updates,Severe impact,6.9,Somewhat,Always On,Friends Only,No,2023-06-10,Relaxed,No,Under 18,1061,Medium,27
USR01810,34,Female,UK,Student,LinkedIn,4,1.6,6,16.0,Smartphone,Evening (6-9pm),499,45,0,24,3,0,6,Reels/Shorts,Medium,0.189,No,0.0,News & Updates,Moderate impact,2.2,Yes,Selected,Public,No,2023-08-03,Happy,Yes,25-34,1007,Low,27
USR01811,23,Male,India,Designer,TikTok,4,3.9,5,46.8,Smartphone,Evening (6-9pm),165,33,2,21,2,1,8,Photos,Medium,0.024,No,0.0,Learning,Severe impact,6.1,Yes,Selected,Private,No,2022-02-20,Relaxed,No,18-24,1536,Medium,24
USR01812,28,Female,Nigeria,Other,LinkedIn,4,6.6,2,198.0,Smartphone,Afternoon (12-4pm),328,143,3,19,5,1,14,Photos,Fast,0.098,Sometimes,34.34,Entertainment,No impact,4.7,Yes,Do Not Disturb,Private,No,2024-11-24,Inspired,Occasionally,25-34,528,Medium,25
USR01813,39,Female,Pakistan,Engineer,Snapchat,1,3.4,7,29.1,Smartphone,Afternoon (12-4pm),259,136,4,16,5,1,13,Entertainment,Medium,0.082,Sometimes,59.6,Business/Marketing,No impact,4.1,Yes,Selected,Private,No,2024-02-07,Relaxed,Occasionally,35-44,819,Medium,22
USR01814,34,Female,Germany,Doctor,Twitter/X,3,1.7,2,51.0,Laptop,Morning (6-10am),2482,85,3,19,2,0,13,News,Medium,0.086,Sometimes,38.12,Socializing,Mild impact,8.9,Somewhat,Do Not Disturb,Private,No,2024-11-19,Bored,Yes,25-34,533,High,21
USR01815,24,Female,Australia,Student,Instagram,5,4.6,5,55.2,Laptop,Evening (6-9pm),1241,105,3,17,5,3,8,Educational,Medium,0.256,Sometimes,17.44,News & Updates,Mild impact,8.2,No,Selected,Friends Only,No,2024-11-07,Neutral,Yes,18-24,545,High,25
USR01816,19,Male,Pakistan,Designer,Pinterest,1,0.8,5,9.6,Smartphone,Evening (6-9pm),2331,248,2,22,4,2,5,Educational,Medium,0.16,No,0.0,News & Updates,No impact,5.6,Yes,Selected,Public,No,2024-07-01,Stressed,No,18-24,674,Medium,28
USR01817,13,Male,Pakistan,Freelancer,TikTok,4,1.3,4,19.5,Laptop,Morning (6-10am),82,103,3,23,5,2,8,Memes,Medium,0.325,Sometimes,0.22,Entertainment,No impact,10.0,Somewhat,Always On,Public,No,2024-09-23,Happy,No,Under 18,590,High,30
USR01818,21,Female,Pakistan,Teacher,Facebook,3,2.7,2,81.0,Tablet,Night (9pm-12am),8752,266,4,22,6,2,8,Videos,Medium,0.235,Yes,12.98,Socializing,No impact,8.0,Yes,Always On,Private,No,2022-03-31,Happy,Occasionally,18-24,1497,High,30
USR01819,25,Male,India,Researcher,LinkedIn,3,4.2,11,22.9,Laptop,Night (9pm-12am),308,155,6,17,5,3,15,Videos,Medium,0.014,Sometimes,120.67,Entertainment,Mild impact,5.9,Yes,Selected,Public,No,2023-08-31,Neutral,Occasionally,25-34,979,Medium,25
USR01820,19,Female,UK,Marketer,Instagram,5,2.2,5,26.4,Smartphone,Night (9pm-12am),91,299,3,19,2,1,4,Educational,Fast,0.003,Sometimes,17.04,Learning,Severe impact,2.8,No,Do Not Disturb,Public,No,2023-01-30,Stressed,Yes,18-24,1192,Low,22
USR01821,25,Non-binary,USA,Freelancer,Facebook,2,2.1,8,15.8,Smartphone,Evening (6-9pm),301,701,5,20,5,6,8,Reels/Shorts,Medium,0.033,Sometimes,33.88,Business/Marketing,Moderate impact,6.0,Yes,Do Not Disturb,Friends Only,No,2023-10-19,Neutral,Yes,25-34,930,Medium,31
USR01822,27,Male,Pakistan,Other,Twitter/X,2,2.2,10,13.2,Smartphone,Afternoon (12-4pm),58149,669,3,24,4,2,9,Reels/Shorts,Fast,0.141,No,0.0,Networking,Mild impact,5.1,Yes,Selected,Public,Yes,2024-11-18,Relaxed,Occasionally,25-34,534,Medium,30
USR01823,25,Male,Germany,Student,YouTube,2,5.0,10,30.0,Smartphone,Afternoon (12-4pm),330,1148,3,12,2,2,6,News,Medium,0.092,No,0.0,Networking,Moderate impact,5.4,No,Always On,Friends Only,No,2022-06-18,Bored,Yes,25-34,1418,Medium,16
USR01824,21,Female,UAE,Designer,LinkedIn,2,1.5,5,18.0,Desktop,Morning (6-10am),370,668,2,19,3,0,10,Entertainment,Medium,0.317,Yes,36.62,Business/Marketing,Mild impact,6.9,Yes,Selected,Friends Only,No,2022-07-16,Happy,Yes,18-24,1390,Medium,22
USR01825,28,Male,Pakistan,Teacher,LinkedIn,1,1.2,2,36.0,Desktop,Afternoon (12-4pm),470,325,3,23,5,3,9,Educational,Fast,0.405,Yes,33.6,News & Updates,Mild impact,5.1,Yes,Always On,Private,No,2022-12-09,Inspired,Yes,25-34,1244,Medium,31
USR01826,30,Female,USA,Teacher,Instagram,1,2.1,7,18.0,Laptop,Evening (6-9pm),509,145,2,14,3,1,9,Videos,Fast,0.13,No,0.0,Networking,No impact,8.6,No,Selected,Public,No,2024-12-28,Relaxed,Yes,25-34,494,High,18
USR01827,18,Male,India,Doctor,Snapchat,4,5.4,7,46.3,Laptop,Evening (6-9pm),162,153,2,17,3,2,4,Reels/Shorts,Medium,0.134,Yes,109.59,News & Updates,Severe impact,5.2,No,Selected,Public,No,2022-01-16,Bored,Occasionally,18-24,1571,Medium,22
USR01828,38,Female,Pakistan,Marketer,Instagram,3,1.6,10,9.6,Smartphone,Evening (6-9pm),860,85,5,16,4,2,4,Memes,Slow,0.132,No,0.0,Entertainment,Mild impact,4.4,Yes,Do Not Disturb,Friends Only,No,2022-05-15,Inspired,Yes,35-44,1452,Medium,22
USR01829,26,Female,UAE,Teacher,LinkedIn,1,2.2,3,44.0,Tablet,Evening (6-9pm),4610,246,4,16,4,1,11,Educational,Fast,0.071,No,0.0,Entertainment,Mild impact,7.4,Yes,Selected,Public,No,2023-03-08,Relaxed,Occasionally,25-34,1155,High,21
USR01830,27,Female,India,Doctor,Pinterest,1,0.7,7,6.0,Smartphone,Night (9pm-12am),1171,565,0,19,6,1,9,News,Slow,0.043,No,0.0,Networking,Mild impact,6.1,Somewhat,Always On,Friends Only,No,2023-03-13,Happy,No,25-34,1150,Medium,26
USR01831,32,Male,Canada,Marketer,TikTok,5,2.2,6,22.0,Smartphone,Evening (6-9pm),90,102,2,15,4,4,7,Memes,Fast,0.017,Yes,13.48,News & Updates,Moderate impact,7.7,Yes,Do Not Disturb,Private,No,2024-05-18,Happy,No,25-34,718,High,23
USR01832,28,Male,Australia,Engineer,Twitter/X,1,3.0,2,90.0,Smartphone,Evening (6-9pm),357,234,4,27,5,4,7,Photos,Fast,0.127,No,0.0,Entertainment,No impact,6.5,Somewhat,Selected,Friends Only,No,2022-08-01,Stressed,No,25-34,1374,Medium,36
USR01833,34,Female,Germany,Engineer,LinkedIn,2,1.0,2,30.0,Smartphone,Morning (6-10am),246,108,5,13,5,5,10,Videos,Fast,0.15,Sometimes,8.96,Entertainment,Mild impact,3.7,Yes,Do Not Disturb,Public,No,2023-02-26,Bored,Yes,25-34,1165,Low,23
USR01834,29,Female,UAE,Doctor,Pinterest,1,5.0,3,100.0,Smartphone,Late Night (12am+),731,314,2,30,8,5,16,Photos,Fast,0.08,No,0.0,Business/Marketing,No impact,6.7,No,Do Not Disturb,Public,No,2024-06-10,Bored,Yes,25-34,695,Medium,43
USR01835,22,Male,Canada,Teacher,LinkedIn,2,3.0,4,45.0,Tablet,Night (9pm-12am),7294,126,2,18,6,0,9,Stories,Fast,0.144,Yes,109.18,Business/Marketing,No impact,4.6,Yes,Off,Public,No,2022-05-28,Stressed,Yes,18-24,1439,Medium,24
USR01836,29,Female,Australia,Student,Snapchat,1,1.8,2,54.0,Smartphone,Late Night (12am+),508,100,4,22,8,2,10,News,Medium,0.265,Sometimes,59.75,Entertainment,Mild impact,6.5,No,Selected,Friends Only,No,2022-11-11,Inspired,Occasionally,25-34,1272,Medium,32
USR01837,17,Male,USA,Doctor,Instagram,4,3.0,9,20.0,Smartphone,Afternoon (12-4pm),567,108,3,17,5,1,10,News,Medium,0.074,Yes,90.24,Learning,Mild impact,5.1,Yes,Do Not Disturb,Public,No,2022-02-18,Happy,No,Under 18,1538,Medium,23
USR01838,27,Female,India,Marketer,Twitter/X,4,3.5,7,30.0,Laptop,Morning (6-10am),16313,447,4,14,5,2,16,Reels/Shorts,Medium,0.14,Sometimes,93.45,Entertainment,Moderate impact,5.8,Yes,Always On,Friends Only,Yes,2024-07-29,Happy,No,25-34,646,Medium,21
USR01839,26,Female,Pakistan,Doctor,Instagram,5,0.6,8,4.5,Smartphone,Evening (6-9pm),3220,217,2,21,5,3,8,Memes,Medium,0.058,No,0.0,Networking,Severe impact,6.3,Somewhat,Off,Private,No,2023-11-11,Bored,Yes,25-34,907,Medium,29
USR01840,25,Female,Pakistan,Teacher,Pinterest,3,3.1,3,62.0,Tablet,Evening (6-9pm),1869,146,4,12,4,2,3,Reels/Shorts,Medium,0.101,Yes,34.27,Socializing,Moderate impact,7.5,No,Selected,Private,No,2022-03-19,Happy,Occasionally,25-34,1509,High,18
USR01841,25,Male,Germany,Researcher,TikTok,5,5.3,7,45.4,Smartphone,Night (9pm-12am),22575,334,2,19,3,4,3,Videos,Fast,0.136,Sometimes,93.12,Business/Marketing,Mild impact,5.2,Yes,Selected,Public,Yes,2022-06-29,Relaxed,Occasionally,25-34,1407,Medium,26
USR01842,13,Female,Germany,Freelancer,Pinterest,1,1.5,3,30.0,Tablet,Evening (6-9pm),1606,148,0,20,4,1,7,Stories,Medium,0.031,Yes,28.06,Learning,Mild impact,1.2,Somewhat,Off,Friends Only,No,2022-05-31,Inspired,Yes,Under 18,1436,Low,25
USR01843,22,Male,Brazil,Engineer,Twitter/X,1,1.8,10,10.8,Desktop,Evening (6-9pm),18,945,3,15,6,1,11,Stories,Fast,0.22,No,0.0,News & Updates,Mild impact,4.5,Yes,Always On,Friends Only,No,2022-04-22,Happy,No,18-24,1475,Medium,22
USR01844,27,Male,USA,Freelancer,Twitter/X,1,2.0,4,30.0,Smartphone,Evening (6-9pm),2977,76,3,16,6,1,15,Reels/Shorts,Medium,0.296,No,0.0,Socializing,No impact,6.4,Yes,Selected,Public,No,2022-12-31,Inspired,No,25-34,1222,Medium,23
USR01845,28,Male,India,Teacher,LinkedIn,1,4.2,7,36.0,Smartphone,Evening (6-9pm),37,195,5,21,1,4,9,Memes,Fast,0.151,Yes,66.83,News & Updates,Severe impact,8.3,Yes,Off,Public,No,2023-05-31,Bored,Yes,25-34,1071,High,26
USR01846,18,Male,Pakistan,Other,Snapchat,2,1.1,2,33.0,Smartphone,Evening (6-9pm),1500,45,6,19,1,2,8,Videos,Medium,0.008,No,0.0,Business/Marketing,Severe impact,6.7,Somewhat,Off,Private,No,2022-05-25,Inspired,No,18-24,1442,Medium,22
USR01847,37,Non-binary,USA,Entrepreneur,Twitter/X,3,3.4,2,102.0,Smartphone,Late Night (12am+),30,161,2,20,8,2,7,Entertainment,Slow,0.145,Sometimes,3.38,Business/Marketing,Severe impact,8.0,No,Always On,Friends Only,No,2023-04-12,Relaxed,Occasionally,35-44,1120,High,30
USR01848,20,Female,Nigeria,Freelancer,Instagram,4,2.1,5,25.2,Smartphone,Night (9pm-12am),287,32,10,21,2,4,7,Reels/Shorts,Fast,0.103,Sometimes,16.32,News & Updates,Moderate impact,6.5,Somewhat,Always On,Friends Only,No,2023-06-14,Inspired,Yes,18-24,1057,Medium,27
